584391996435789,3,-2.548301,4.267925,8.52627
584392016146510,3,-2.6057813,4.24158,8.399334
584392035857231,3,-2.565066,4.282295,8.313113
584392055567952,3,-2.6057813,4.267925,8.399334
584392075278545,3,-2.5339308,4.3158255,8.487949
584392094989266,3,-2.3327491,4.3134303,8.5430355
584392114699987,3,-2.5962012,4.2152348,8.3179035
584392134410708,3,-2.9338992,4.1002736,9.491463
584392154121429,3,-2.4572902,4.282295,9.211246
584392173832150,3,-2.3734643,4.119434,8.533455
584392176296013,3,-1.9016455,3.9972878,8.464
584392196006733,3,-2.0261867,4.1242237,8.586145
584392198470477,3,-2.0333717,4.2272096,8.5598
584392200934349,3,-2.066902,4.2008643,8.705896
584392203398221,3,-2.2704787,4.2032595,8.823253
584392205862093,3,-2.2728736,4.248765,8.856783
584392208325837,3,-2.3638844,4.3158255,9.081915
584392210789709,3,-2.327959,4.2439747,9.19927
584392213253581,3,-2.2393434,4.3301954,9.280701
584392215717453,3,-2.1746778,4.3206153,9.321417
584392218181197,3,-1.9926564,4.3134303,9.3453665
584392220645069,3,-1.8800904,4.2128396,9.388477
584392223108941,3,-1.7962648,4.0427933,9.400452
584392225572813,3,-1.6741188,3.9637575,9.491463
584392228036557,3,-1.5040723,3.7937112,9.580078
584392230500429,3,-1.2933106,3.755391,9.958491
584392232964301,3,-1.1663746,3.7122805,9.8866415
584392235428045,3,-0.9699829,3.652405,9.994417
584392237891917,3,-0.6706055,3.5949244,9.994417
584392240355789,3,-0.6945557,3.2692018,10.001602
584392242819661,3,0.15088624,2.5315359,9.486672
584392245283405,3,0.11256592,2.8357031,9.73815
584392247747277,3,-0.11496094,3.1183155,9.596844
584392250211149,3,-0.3305127,3.4751735,9.357342
584392252675021,3,-0.14370118,3.4584084,9.366921
584392255138765,3,-0.15328126,3.7098854,9.065149
584392257602637,3,-0.3520679,3.923042,9.08431
584392260066509,3,-0.46463382,4.157754,9.022039
584392262530381,3,-0.5364844,4.145779,8.851993
584392264994125,3,-0.71371585,4.3254056,8.772957
584392267457997,3,-0.93405765,4.4667115,8.713081
584392269921869,3,-0.8813672,4.655918,8.5598
584392272385741,3,-0.7448511,4.5960426,8.53106
584392274849485,3,-0.6586304,4.6846585,8.425679
584392277313357,3,-0.6490503,4.543352,8.475974
584392279762022,3,-0.5843848,4.3182206,8.459209
584392282225894,3,-0.60354495,3.6260598,8.583751
584392284689638,3,-0.63707525,3.796106,8.804092
584392287153382,3,-0.732876,3.786526,8.679551
584392289617254,3,-0.8286768,3.9326222,8.408914
584392292080998,3,-0.91250247,3.9948928,8.169412
584392294544870,3,-0.852627,4.021238,7.814949
584392297008614,3,-0.6490503,4.014053,7.810159
584392299472358,3,-0.40715334,4.0356083,7.565867
584392301936230,3,-0.42870852,4.2128396,7.5083866
584392304399974,3,-0.5724097,4.1960745,7.431746
584392306863718,3,-0.6945557,4.2032595,7.0293827
584392309327590,3,-1.0585986,4.2104445,7.1371584
584392311791334,3,-1.2070899,4.2439747,7.067703
584392314255206,3,-1.3771362,4.25595,7.151529
584392316718950,3,-1.5352076,4.2367897,7.4030056
584392319182694,3,-1.5112574,4.3014555,7.4748564
584392321646566,3,-1.4705421,4.232,7.673643
584392324110310,3,-1.6286134,4.1793094,7.7311234
584392326574054,3,-1.5280225,4.119434,8.047266
584392329037926,3,-1.6190332,4.157754,8.248447
584392331501670,3,-1.6334034,4.0667434,8.650811
584392333965542,3,-1.6453785,4.184099,8.828042
584392336429286,3,-1.585503,4.0859036,9.16574
584392338893030,3,-1.4897022,4.0667434,9.386082
584392341356902,3,-1.4968873,4.009263,9.606423
584392343820646,3,-1.2454102,4.028423,9.711804
584392346284518,3,-1.1184741,4.018843,9.577683
584392348748262,3,-1.0585986,3.999683,9.620794
584392351212006,3,-0.9484278,3.8392165,9.592053
584392353675878,3,-0.87178713,3.784131,9.352551
584392356139622,3,-0.81909674,3.781736,9.328602
584392358603366,3,-0.68976563,3.7266505,9.0891
584392361067238,3,-0.38080812,3.786526,8.878338
584392363530982,3,-0.22992188,3.6092947,8.610096
584392365994854,3,-0.28979737,3.6380348,8.52148
584392368458598,3,-0.45744875,3.9613624,8.408914
584392370922342,3,-0.5292993,4.2200246,7.9730206
584392373386214,3,-0.54366946,4.3445654,7.798184
584392375843054,3,-0.847837,4.3086405,7.661668
584392378306798,3,-1.1112891,4.5385623,8.018526
584392380770542,3,-1.3555812,4.543352,7.8844047
