112877368756967,1,1
112877465996717,1,1
112877563805592,1,1
112877660625717,1,1
112877758667592,1,1
112877856471134,1,1
112877955310717,1,1
112878051029217,1,0
112878151830092,1,0
112878246540550,1,0
112878344735467,1,0
112878441139301,1,0
112878540503592,0,0
112878638696926,0,1
112878733328092,0,1
112878832250842,0,1
112878932439884,0,1
112879028853759,0,1
112879122928301,0,1
112879220806634,0,1
112879319312426,1,0
112879419888634,1,0
112879514487051,1,0
112879613024884,1,0
112879708613468,1,0
112879807084468,1,0
112879903742176,0,0
112880003838135,0,0
112880101202510,0,1
112880197316385,0,1
112880293303426,0,1
112880391272426,0,1
112880488826760,0,1
112880590845677,0,0
112880683593677,1,0
112880781307302,1,0
112880879582510,1,0
112880979772177,1,0
112881074446760,1,0
112881171576552,1,0
112881271165469,0,0
112881367281969,0,1
112881463659427,0,1
112881561070760,0,1
112881659982094,0,1
112881758138802,0,1
112881856346177,0,0
112881952443677,1,0
112882048950761,1,0
112882148858094,1,0
112882242860219,1,0
112882341675136,0,0
112882438371844,0,0
112882536491344,0,1
112882636484636,0,1
112882731104136,0,1
112882829544053,0,1
112882927377511,0,1
112883026926428,0,0
112883121108178,0,0
112883220411511,1,0
112883316064053,0,0
112883462388803,0,0
112883561337428,0,0
112883657965178,0,1
112883756107928,0,1
112883854697095,0,1
112883951166178,0,1
112884047808303,0,1
112884144868512,1,0
112884242896553,1,0
112884339867428,1,0
112884439684387,1,0
112884538127053,0,0
112884633066887,0,0
112884733831304,0,1
112884828740137,0,1
112884924860637,0,1
112885021591720,0,1
112885120543220,0,1
112885218407845,0,0
112885315342304,1,0
112885411796096,1,0
112885510469304,0,0
112885656364054,0,0
112885752625679,0,0
112885850588887,0,1
112885948659137,0,1
112886047000804,0,1
112886145949471,0,1
112886241845804,0,1
112886339330971,0,0
112886436426179,1,0
112886533208346,1,0
112886632727263,1,0
112886728715554,0,0
112886827302138,0,0
112886923264555,0,1
112887020864805,0,1
112887169206346,0,1
112887266042555,0,1
112887362111721,0,1
112887459919930,1,0
112887557423055,1,0
112887659797180,1,0
112887761090597,1,0
112887851066555,0,0
112887948368430,0,0
112888045023555,0,1
112888142707264,0,1
112888241544972,0,1
112888337646014,0,1
112888435138180,0,0
112888534744180,1,0
112888632326597,1,0
112888729669430,1,0
112888825228764,1,0
112888924442139,0,0
112889021691639,0,0
112889117786681,0,1
112889216194972,0,1
112889313229847,0,1
112889412832097,0,1
112889507822056,0,1
112889604330056,1,0
112889753842056,1,0
112889848819681,1,0
112889947565389,1,0
112890043926264,0,0
112890141433139,0,1
112890243766473,0,1
112890336430473,0,1
112890434429515,0,1
112890531720098,0,1
112890629687556,0,0
112890727957848,1,0
112890823217015,0,0
112890971142932,0,0
112891067433807,0,0
112891165598473,0,0
112891261996932,0,1
112891359609265,0,1
112891508383307,0,1
112891602885390,0,1
112891799638640,1,0
112891901180224,0,0
112891993776224,0,0
112892139279932,0,0
112892289004640,0,1
112892383185349,0,1
112892481701391,0,1
112892579858141,0,1
112892676175932,0,1
112892773231641,0,0
112892871983849,0,0
112892971662391,0,0
112893067251224,0,0
112893163131558,0,0
112893260895433,0,0
112893358874683,0,1
112893461000808,0,1
112893554390974,0,1
112893653366099,0,1
112893749395100,0,1
112893846434766,0,0
112893944435683,1,0
112894043133141,1,0
112894142300308,0,0
112894238353183,0,0
112894333803933,0,0
112894431095683,0,1
112894529582850,0,1
112894627365642,0,1
112894727558142,0,1
112894821011933,0,1
112894918951808,0,0
112895021079642,1,0
112895114101517,1,0
112895211028559,0,0
112895308806059,0,0
112895406373100,0,0
112895504215475,0,1
112895601566267,0,1
112895698632892,0,1
112895799753892,0,1
112895894098517,0,1
112896041249267,1,0
112896136943184,1,0
112896235470601,1,0
112896333390726,0,0
112896430056767,0,0
112896530185059,0,0
112896625898809,0,1
112896722012434,0,1
112896822007809,0,1
112896917535684,0,1
112897020280309,0,1
112897112295768,1,0
112897211908143,1,0
112897309667768,1,0
112897405062435,1,0
112897502215976,1,0
112897600024143,0,0
112897697889893,0,1
112897798859060,0,1
112897894347726,0,1
112897992381685,0,1
112898087252310,0,1
112898184877977,0,0
112898282221435,1,0
112898431366643,1,0
112898527149143,1,0
112898623217477,0,0
112898721993560,0,1
112898819921394,0,1
112898920056102,0,1
112899016700519,0,1
112899112083060,0,1
112899209293144,0,0
112899306157727,1,0
112899405661436,1,0
112899500738977,1,0
112899599812936,1,0
112899696928644,0,0
112899793399061,0,0
112899891808644,0,1
112899988679436,0,1
112900087458561,0,1
112900188668353,0,1
112900280759811,0,0
112900380727103,1,0
112900477853728,1,0
112900581073144,1,0
112900671981019,1,0
112900768925353,0,0
112900868909061,0,0
112900965073061,0,1
112901064255061,0,1
112901158906561,0,1
112901256294228,0,1
112901402238436,0,0
112901500379812,1,0
112901598957728,1,0
112901699522895,1,0
112901792571020,1,0
112901893125020,0,0
112901988021062,0,1
112902085836395,0,1
112902182176729,0,1
112902280707979,0,1
112902474836812,0,1
112902621133145,1,0
112902719362437,1,0
112902819604646,1,0
112902916976604,1,0
112903011178021,0,0
112903108626396,0,1
112903207207062,0,1
112903303157687,0,1
112903498686562,0,1
112903647394146,0,0
112903743623813,1,0
112903842029854,1,0
112903937562271,0,0
112904037912396,0,0
112904131569729,0,0
112904233108355,0,1
112904327124105,0,1
112904524500105,0,1
112904668388146,0,0
112904767831396,1,0
112904863906563,1,0
112905011581938,1,0
112905107128980,0,0
112905301767355,0,1
112905400009438,0,1
112905498322563,0,1
112905594565188,0,1
112905691853355,0,1
112905790020147,0,0
112905888133939,1,0
112905989391480,1,0
112906083209272,1,0
112906181189230,0,0
112906278180897,0,0
112906375292022,0,1
112906471493481,0,1
112906569989314,0,1
112906670599939,0,1
112906765474272,0,1
112906864566022,0,0
112906964620856,1,0
112907058347023,1,0
112907155114439,1,0
112907260752398,1,0
112907398468814,0,0
112907501505023,0,1
112907642992064,0,1
112907739851981,0,1
112907841195981,0,1
112907938028273,0,0
112908039687023,1,0
112908131603773,1,0
112908227238273,1,0
112908324897190,1,0
112908421981690,0,0
112908520278398,0,1
112908618939982,0,1
112908714591023,0,1
112908814093690,0,1
112908909921607,0,1
112909006784148,0,0
112909104633023,1,0
112909205211940,1,0
112909301865315,1,0
112909397352899,1,0
112909494853565,0,0
112909594631440,0,1
112909690002357,0,1
112909790710232,0,1
112909885911524,0,1
112909981898899,0,1
112910080285566,0,0
112910247790316,1,0
112910371865732,1,0
112910470076024,1,0
112910567214649,0,0
112910666369399,0,1
112910762190066,0,1
112910859213941,0,1
112910958200483,0,1
112911054408149,0,1
112911155311941,0,0
112911248892358,1,0
112911347680566,1,0
112911445960733,1,0
112911542361316,1,0
112911641112483,0,0
112911737318191,0,1
112911834323233,0,1
112911934419650,0,1
112912030057025,0,1
112912127095567,0,1
112912225584692,0,0
112912324426358,1,0
112912419843067,1,0
112912516949192,1,0
112912615125192,0,0
112912711584317,0,0
112912811289567,0,1
112912909199942,0,1
112913005608859,0,1
112913101797650,0,1
112913199625817,0,1
112913297369692,0,0
112913397199817,1,0
112913492967692,1,0
112913591699484,0,0
112913736395359,0,0
112913833265776,0,0
112913980027442,0,1
112914079411484,0,1
112914174650776,0,1
112914271745193,0,1
112914372550859,0,0
112914469737901,1,0
112914564630901,1,0
112914661281568,1,0
112914759604568,1,0
112914859574860,0,0
112914954721693,0,0
112915052796651,0,1
112915154069568,0,1
112915247021651,0,1
112915344513318,0,1
112915442117652,0,0
112915539512068,1,0
112915640860568,1,0
112915735212610,1,0
112915834322277,0,0
112915929421027,0,0
112916026782277,0,0
112916124205444,0,1
112916221827610,0,1
112916320774194,0,1
112916417215735,0,1
112916563804319,0,0
