590609489698349,1,1
590609586722183,1,1
590609683774641,1,1
590609782043808,1,1
590609880815308,1,1
590609979115058,1,1
590610074638350,1,1
590610171813266,1,1
590610271409475,1,1
590610368054433,1,1
590610464295600,1,1
590610562139267,1,1
590610660339017,1,1
590610757334267,1,1
590610855548225,1,1
590610951601184,1,1
590611050606017,1,1
590611148216392,1,1
590611245516350,1,1
590611341742850,1,1
590611440070225,1,1
590611538420934,1,1
590611634625642,1,1
590611733364476,1,1
590611830454309,1,1
590611927714976,1,1
590612024089184,1,1
590612123058726,1,1
590612221583559,1,1
590612317254684,1,1
590612416237934,1,1
590612512179268,1,1
590612611223934,1,1
590612708848309,1,1
590612804534768,1,1
590612901939393,1,1
590613001887393,1,1
590613098264476,1,1
590613195552810,1,1
590613291784893,1,0
590613390741685,1,0
590613487115893,1,0
590613584348310,1,0
590613731570477,1,0
590613828146143,0,0
590613926036185,0,0
590614023547435,0,1
590614123006227,0,1
590614220548727,0,1
590614315910185,0,1
590614412861060,0,1
590614512843435,0,0
590614608259227,1,0
590614706950394,1,0
590614803109894,1,0
590614903085435,1,0
590614997497352,0,0
590615097381394,0,0
590615196094311,0,1
590615293031352,0,1
590615389016727,0,1
590615491700602,0,1
590615583171019,0,0
590615680698644,1,0
590615779511019,1,0
590615876195311,1,0
590615973260936,1,0
590616070653894,0,0
590616169468061,0,0
590616317996144,0,1
590616411771894,0,1
590616509490478,0,1
590616606872228,0,0
590616756641478,0,0
590616850630728,1,0
590616947961770,1,0
590617046492020,1,0
590617143499978,0,0
590617241517770,0,1
590617339398312,0,1
590617438453770,0,1
590617533245853,0,1
590617631180395,0,0
590617729426353,0,0
590617826224853,1,0
590617923823978,1,0
590618020859020,1,0
590618131841270,1,0
590618216541479,0,0
590618314645395,0,1
590618411970270,0,1
590618509531229,0,1
590618605258479,0,1
590618702426479,0,0
590618801034354,1,0
590618904272021,1,0
590618995565729,1,0
590619099982687,1,0
590619190948312,0,0
590619337145938,0,1
590619434452896,0,1
590619531769354,0,1
590619633833938,0,1
590619728339896,0,0
590619824377479,1,0
590619921596313,1,0
590620030133813,1,0
590620118424646,1,0
590620214189646,0,0
590620314420605,0,1
590620411164396,0,1
590620507360563,0,1
590620606611938,0,1
590620701630813,0,0
590620800524230,0,0
590620897136272,1,0
590620993866688,1,0
590621091556772,1,0
590621191858188,1,0
590621286570105,0,0
590621384485230,0,1
590621531873230,0,1
590621628948022,0,1
590621727808189,0,0
590621822788272,0,0
590621921793480,1,0
590622020711897,1,0
590622115849230,1,0
590622213362606,1,0
590622310774731,0,0
590622409969606,0,1
590622505389689,0,1
590622605040439,0,1
590622701222189,0,0
590622799375772,0,0
590622897110523,1,0
590622992968356,1,0
590623090380231,1,0
590623188915314,1,0
590623286091731,0,0
590623385308606,0,1
590623481263939,0,1
590623582158523,0,1
590623674879731,0,1
590623773292273,0,0
590623872045940,0,0
590623968330065,1,0
590624066608273,1,0
590624166680398,1,0
590624260915857,1,0
590624358766065,0,0
590624456768440,0,1
590624553088523,0,1
590624651540857,0,1
590624796906023,0,1
590624894169273,0,0
590625040451607,1,0
590625143254190,1,0
590625237380732,1,0
590625333196065,0,0
590625433220065,0,1
590625528212565,0,1
590625625871857,0,1
590625722667316,0,0
590625821222982,0,0
590625920598357,1,0
590626021006649,1,0
590626113103524,1,0
590626210677024,1,0
590626308098649,0,0
590626406748399,0,1
590626504790441,0,1
