581979573972925,3,-0.24660277,4.4125137,8.335413
581979579650050,3,-0.23822308,4.3263226,8.104373
581979584996842,3,-0.23822308,4.3263226,8.104373
581979590631384,3,-0.017956512,4.64116,7.9152308
581979593977467,3,0.16759412,4.8494554,7.9511437
581979598977467,3,0.39504328,5.1200004,8.087613
581979600632592,3,0.39504328,5.1200004,8.087613
581979606441467,3,0.6596026,5.3558292,8.297106
581979610417800,3,0.90261406,5.493496,8.451532
581979613497467,3,1.0726024,5.6156,8.591593
581979618497467,3,1.2042835,5.707777,8.686164
581979620255509,3,1.2042835,5.707777,8.686164
581979624476050,3,1.340753,5.7987566,8.893262
581979629476050,3,1.472434,5.8478374,9.030929
581979633057967,3,1.472434,5.8478374,9.030929
581979637509759,3,1.4927847,5.8358665,9.11712
581979644852592,3,1.3862427,5.7736173,9.052477
581979648955967,3,1.3862427,5.7736173,9.052477
581979654103050,3,1.2653356,5.6910176,8.901642
581979659225384,3,0.92655605,5.400122,8.651448
581979664914925,3,0.7469909,5.2744265,8.584411
581979670263467,3,0.61052144,5.187038,8.537724
581979674624800,3,0.49320555,5.0984526,8.453926
581979679615509,3,0.36152446,5.0385976,8.355764
581979683930217,3,0.2801216,5.033809,8.200141
581979688930217,3,0.25378537,5.073313,8.153454
581979690822759,3,0.25378537,5.073313,8.153454
581979693940925,3,0.30047232,5.1223946,8.165425
581979700295592,3,0.38307226,5.195418,8.169016
581979703663550,3,0.51116204,5.2887917,8.178593
581979709928050,3,0.6679823,5.3618145,8.185776
581979713835009,3,0.80564886,5.439626,8.236053
581979719367967,3,0.89543146,5.4791307,8.2276745
581979723946717,3,0.9504981,5.5018754,8.27077
581979728946717,3,0.9672575,5.518635,8.298303
581979730630425,3,0.9672575,5.518635,8.298303
581979734064592,3,0.94810385,5.4982843,8.367735
581979739398259,3,0.9540894,5.4922986,8.421604
581979744148759,3,1.0103531,5.505467,8.494628
581979749148759,3,1.0271125,5.5282116,8.549694
581979751240800,3,1.0271125,5.5282116,8.549694
581979754548217,3,1.0510546,5.5509567,8.589199
581979760132134,3,1.0127473,5.544971,8.543709
581979764185217,3,0.9756372,5.49589,8.443152
581979769185217,3,0.89543146,5.446809,8.350976
581979771743592,3,0.89543146,5.446809,8.350976
581979779250717,3,0.748188,5.3223104,8.221688
581979784107467,3,0.7230489,5.2648497,8.2169
581979790422509,3,0.7230489,5.222951,8.194156
581979793770675,3,0.7386112,5.2145715,8.157045
581979800160009,3,0.7374141,5.185841,8.1343
581979804729300,3,0.78529817,5.1882353,8.062474
581979809729300,3,0.8762778,5.2409077,8.018182
581979812271342,3,0.8762778,5.2409077,8.018182
581979818965967,3,1.1025299,5.4168816,8.016984
581979823875634,3,1.1492168,5.449203,7.9487495
581979828875634,3,1.1264719,5.4168816,7.8517847
581979832703092,3,1.1264719,5.4168816,7.8517847
581979839065967,3,0.866701,5.2504845,7.7009497
581979843880926,3,0.6943185,5.1439424,7.6363063
581979850001092,3,0.51954174,5.0505686,7.5680714
581979854070676,3,0.34356794,4.960786,7.4735007
581979860265842,3,0.21787235,4.8877625,7.489063
581979864152884,3,0.17836803,4.8985367,7.563283
581979869152884,3,0.20829555,4.92607,7.7213006
581979872739217,3,0.20829555,4.92607,7.7213006
581979879604842,3,0.30406362,5.0014873,8.051701
581979883760509,3,0.2908955,5.020641,8.255207
581979888760509,3,0.31124622,4.987122,8.440758
581979890427009,3,0.31124622,4.987122,8.440758
581979893763051,3,0.37708676,4.973954,8.689755
581979899276467,3,0.48003745,4.9703627,8.981848
581979904051426,3,0.60932434,4.948815,9.267955
581979909866009,3,0.7721301,4.936844,9.519346
581979913923384,3,0.92655605,4.8937483,9.736021
581979920306051,3,1.0031705,4.853047,9.859323
581979923831801,3,1.0941502,4.847061,9.849746
581979928831801,3,1.1803415,4.8506527,9.770737
581979932326717,3,1.1803415,4.8506527,9.770737
581979939232342,3,1.258153,4.811148,9.358934
581979943876176,3,1.2378023,4.784812,9.204509
581979948876176,3,1.1623849,4.7620673,9.112331
581979950881884,3,1.1623849,4.7620673,9.112331
581979954234009,3,1.1300632,4.6950297,9.153033
581979959662551,3,1.3982137,4.6100354,9.435549
581979964285926,3,2.918532,4.727351,10.144233
581979969285926,3,2.9053638,4.7381253,10.14543
581979971756134,3,2.9053638,4.7381253,10.14543
581979980428676,3,0.9935937,4.6160207,9.4535055
581979983472634,3,0.14844051,4.4208937,8.876503
581979988472634,3,-0.39384618,4.247314,8.379706
581979991511676,3,-0.39384618,4.247314,8.379706
581979999287926,3,-1.0007763,3.9707835,8.079233
581980004100051,3,-1.0283096,3.9217024,8.2516165
581980010146842,3,-0.89184016,3.9432502,8.544906
581980014258176,3,-0.6979098,4.023456,8.993818
581980020246676,3,-0.48961425,4.1491513,9.520543
581980024058592,3,-0.33877954,4.2317514,10.077195
581980029058592,3,-0.24301147,4.238934,10.597934
581980030564092,3,-0.24301147,4.238934,10.597934
581980033484717,3,-0.17836803,4.256891,11.049241
581980038484717,3,-0.12210429,4.2317514,11.3138
581980040683301,3,-0.12210429,4.2317514,11.3138
581980043899842,3,-0.08379706,4.1706996,11.490971
581980048899842,3,-0.076614454,4.036624,11.490971
581980050944759,3,-0.076614454,4.036624,11.490971
581980054285092,3,-0.077811554,3.882198,11.374852
581980060575467,3,-0.045489833,3.7122097,11.080365
581980064168342,3,0.046686932,3.5877113,10.631453
581980070428717,3,0.34237084,3.4703953,10.274716
581980073890134,3,0.91697925,3.3722332,10.240001
581980079056051,3,1.2533646,3.3638535,9.974244
581980085338176,3,1.3862427,3.3985693,9.763555
581980090586967,3,1.3994108,3.4644098,9.654618
581980094122884,3,1.30484,3.6978445,9.673772
581980099422134,3,1.2497733,3.9384618,9.759963
581980104403634,3,1.1288661,4.1180267,9.807847
581980109403634,3,0.78410107,4.2760444,9.755175
581980111413134,3,0.78410107,4.2760444,9.755175
581980116413134,3,0.41180268,4.308366,9.813833
581980118306342,3,0.41180268,4.308366,9.813833
581980125464092,3,-0.2765303,4.1503487,9.757569
581980130438051,3,-0.62249243,4.068946,9.829395
581980134118926,3,-0.90859956,3.9923313,10.019734
