584557231793230,1,1
584557322298707,1,1
584557412050487,1,1
584557549698834,1,1
584557636887437,1,1
584557727148019,1,1
584557817608809,1,1
584557907551787,1,1
584557997124243,1,1
584558087093002,1,1
584558177206865,1,1
584558267727604,1,1
584558357575581,1,1
584558447446892,1,1
584558537764453,1,1
584558627113264,1,1
584558718753326,1,1
584558808737449,1,1
584558900387094,1,1
584558989930749,0,1
584559078903778,0,1
584559168145714,0,1
584559260188744,0,1
584559351148753,0,1
584559442527252,0,1
584559531072000,0,1
584559618855030,0,1
584559709958581,0,1
584559799451506,1,1
584559889610213,1,1
584559978592618,1,1
584560071189085,1,1
584560158444302,1,1
584560248721603,1,1
584560341981612,1,1
584560428839850,1,1
584560522149651,1,1
584560655515862,1,1
584560747667851,0,1
584560834097234,0,1
584560924988493,1,1
584561015466575,1,1
584561105148459,1,1
584561195379458,1,0
584561285045144,1,0
584561374012184,0,0
584561464659953,0,0
584561556074546,0,0
584561689746278,0,0
584561779121756,0,1
584561871219421,0,1
584561959491409,0,1
584562050549074,0,1
584562186612109,0,1
584562275694253,0,0
584562411234996,1,0
584562499278025,1,0
584562588982149,0,0
584562677947106,0,0
584562769112271,0,0
584562859047540,0,0
584562948171560,0,1
584563040947715,0,1
584563131785276,0,1
584563222239972,0,0
584563309048523,0,0
584563400580407,1,0
584563537723233,1,0
584563716793824,0,0
584563802963728,0,0
584563894482435,0,0
584563984244527,0,1
584564077142557,0,1
584564255676377,0,0
584564344466438,0,0
584564433934208,1,0
584564524744060,1,0
584564615464278,1,0
584564704652568,0,0
584564795191379,0,0
584564887107586,0,0
584564975039782,0,1
584565064478749,0,1
584565199760638,0,1
584565347067319,0,0
584565423887119,0,0
584565517254680,1,0
584565605393335,1,0
584565693786729,0,0
584565786159238,0,0
584565874170757,0,0
584565965690610,0,0
584566056187130,0,1
584566144838545,0,1
584566232674126,0,1
584566327167938,0,0
584566414498676,0,0
584566504522174,1,0
584566641008959,1,0
584566729059228,0,0
584566819770331,0,0
584566910264715,0,0
584566999930453,0,1
584567090302441,0,1
584567177765366,0,1
584567269500844,0,1
584567361168301,0,0
584567455683831,0,0
584567541755246,1,0
584567630316974,1,0
584567719276201,0,0
584567810200481,0,0
584567901132626,0,0
584567989611333,0,0
584568079904050,0,1
584568168399215,0,1
584568263017089,0,1
584568352294962,0,0
584568437748929,0,0
584568530809980,0,0
584568620939208,1,0
584568709354165,1,0
584568799932455,0,0
584568890267881,0,0
584568980145494,0,0
584569068810659,0,1
584569159312126,0,1
584569250740781,0,1
584569341448863,0,1
584569429435382,0,0
584569564826125,0,0
584569655316186,1,0
584569746461299,1,0
584569835509173,0,0
584569971232884,0,0
584570060074664,0,0
584570150724881,0,1
584570285429843,0,1
584570374804904,0,1
584570467355902,0,0
584570555520338,0,0
584570643526284,1,0
584570734139731,1,0
584570824260625,0,0
584570917908395,0,0
584571004484289,0,0
584571095944455,0,0
584571185142849,0,1
584571276277858,0,1
584571364553856,0,1
584571456808293,0,0
584571545036010,0,0
584571635453935,0,0
584571724291392,1,0
584571816569735,1,0
584571904309014,0,0
584571996370742,0,0
584572085471897,0,0
584572174486541,0,0
584572263630352,0,1
584572355564320,0,1
584572445300631,0,1
584572537852775,0,0
584572628594659,0,0
584572713696178,1,0
584572805692542,1,0
584572893139686,1,0
584572987298601,0,0
584573074318506,0,0
584573166299192,0,0
584573254099826,0,1
584573345189210,0,1
584573436891198,0,1
584573570103034,0,0
584573660694293,0,0
584573750555500,1,0
584573838986863,1,0
584573930176872,1,0
584574063886729,0,0
584574153812780,0,0
584574243085028,0,0
584574337554309,0,1
584574425896713,0,1
584574560996518,0,0
584574695531792,0,0
584574785549093,1,0
584574876923425,1,0
584574965444892,1,0
584575053932088,0,0
584575146466004,0,0
584575235929502,0,0
584575322052636,0,1
584575413909208,0,1
584575504285987,0,1
584575596265840,0,0
584575685308610,0,0
584575777254400,0,0
584575867173315,1,0
584575954549678,1,0
584576043677083,0,0
584576132951415,0,0
584576225059497,0,0
584576314055287,0,0
584576405431286,0,1
584576493925826,0,1
584576633740319,0,1
584576720627515,0,0
584576808329815,0,0
584576899748314,1,0
584576990411031,1,0
584577079068748,0,0
584577171944851,0,0
584577263229027,0,0
584577348669140,0,0
584577441413472,0,1
584577528908689,0,1
584577752602149,0,0
584577886924141,1,0
584577977412900,1,0
584578066546138,0,0
584578206184121,0,0
584578293912203,0,0
584578384948514,0,0
584578475850242,0,1
584578564500928,0,1
584578705423077,0,1
584578790917825,0,0
584578880325178,0,0
584578968836489,1,0
584579059137539,1,0
584579150967028,0,0
584579239386307,0,0
584579328267983,0,0
584579419397732,0,0
584579507220709,0,1
584579597422801,0,1
584579687520883,0,1
584579826054022,0,0
584579960723931,1,0
584580049203367,1,0
584580141624783,1,0
584580230941250,0,0
584580319853030,0,0
584580409236059,0,0
584580499610964,0,1
584580636058478,0,1
584580723732445,0,1
584580862146469,0,0
584580948952519,0,0
584581039805601,1,0
584581129667069,1,0
584581218740828,0,0
584581311736462,0,0
584581399904543,0,0
584581490680334,0,0
584581578587999,0,1
584581667901758,0,1
584581760646506,0,1
584581897547562,0,0
584582033669659,0,0
584582122970241,1,0
584582207902853,1,0
584582300124269,0,0
584582388746777,0,0
584582480236318,0,0
584582568583149,0,1
584582660700711,0,1
584582751680616,0,1
584582884855681,0,0
584582973800898,0,0
584583064868355,0,0
584583153899666,1,0
584583244732019,1,0
584583332673382,0,0
584583426391100,0,0
584583515990952,0,0
584583655994404,0,1
584583737965401,0,1
584583828382494,0,1
584583918547555,0,0
584584011248710,0,0
584584099808042,0,0
584584189377113,1,0
584584281408893,1,0
584584377315778,0,0
584584458375213,0,0
584584552031107,0,0
584584639934970,0,0
584584729619250,0,1
584584818595769,0,1
584584958406617,0,1
584585046836313,0,0
584585133892520,0,0
584585224882060,1,0
584585315403684,1,0
584585404704630,1,0
584585494886253,1,0
584585586046367,0,0
584585675447105,0,0
584585763938937,0,1
584585853490612,0,1
584585944096767,0,1
584586035309484,0,1
584586126114129,0,1
584586213082263,0,0
584586303589303,1,0
584586398454729,1,0
584586483778592,1,0
584586574918080,0,0
584586662972620,0,0
584586753843254,0,0
584586890670038,0,1
584586980823849,0,1
584587069730265,0,1
584587158553659,0,1
584587251306533,0,0
584587386482119,0,0
584587475932440,1,0
584587564880262,1,0
584587652568656,1,0
584587743837415,0,0
584587833503257,0,0
584587921861652,0,0
584588015373171,0,1
584588102710420,0,1
584588192011522,0,1
584588328253932,0,0
584588465316497,0,0
584588554562600,1,0
584588644565838,1,0
584588734898816,0,0
584588825815335,0,0
584588914430032,0,0
584589008418947,0,0
584589095353331,0,1
584589185635892,0,1
584589274068870,0,1
584589363712212,0,0
584589501114257,0,0
584589637460312,1,0
584589724469123,1,0
584589816348455,0,0
584589907780756,0,0
584589993961389,0,0
584590086078221,0,1
584590174160834,0,1
584590310953660,0,1
584590398128721,0,0
584590490569199,0,0
584590670872915,0,0
584590761227924,1,0
584590895294812,0,0
584591031934513,0,0
584591118708585,0,1
584591211865521,0,1
584591298738394,0,1
584591391907935,0,0
584591478572839,0,0
584591571514098,0,0
584591661808639,1,0
584591750474481,1,0
584591841526521,1,0
584591929415801,0,0
584592019821851,0,0
584592108916392,0,0
584592199579317,0,1
584592288570732,0,1
584592387129440,0,1
584592514067057,0,0
584592652596654,0,0
584592739247184,1,0
584592830341047,1,0
584592919682983,0,0
584593056406903,0,0
584593144438474,0,0
584593326530471,0,1
584593413731626,0,1
584593552113827,0,0
584593639143263,0,0
584593728923688,1,0
584593820740520,1,0
584593917131363,0,0
584593998186788,0,0
584594090304818,0,0
584594177945660,0,0
584594270385149,0,1
584594359127866,0,1
584594544074915,0,1
584594629879716,0,0
584594719909412,0,0
584594809634265,1,0
584594899431149,1,0
584594989426835,0,0
584595081732417,0,0
584595171565811,0,0
584595259060195,0,0
584595350269475,0,1
584595439267869,0,1
584595531136628,0,0
584595619161741,0,0
584595708385448,0,0
584595799199311,1,0
584595888645622,1,0
584596024976105,0,0
584596119481999,0,0
584596202962789,0,0
584596293687381,0,0
584596428984374,0,1
584596571690534,0,1
584596699817786,0,0
584596788608160,0,0
584596878997752,1,0
584596970483647,1,0
584597061341364,0,0
584597148616477,0,0
584597238931590,0,0
584597330711495,0,1
584597419813327,0,1
584597553578132,0,1
584597643126474,0,0
584597731635702,0,0
